Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Bangladesh,,,,,,,,,,,463.0,478.0,490.0,474.0,511.0,504.0,501.0,476.0,505.0,497.0,512.0,474.0,401.0,409.0,441.0,415.0,428.0,429.0,447.0,456.0,448.0,468.0,465.0,471.0,481.0,484.0,491.0,496.0,495.0,497.0,512.0,518.0,534.0,547.0,556.0,572.0,586.0,599.0,617.0,633.0,654.0,674.0,687.0,708.0,733.0,769.0
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3360.0,3510.0,3590.0,3700.0,3820.0,3920.0,4090.0,4330.0,4790.0,4690.0,4340.0,4010.0,3760.0,3740.0,3820.0,3940.0,4170.0,3600.0,3780.0,3480.0,3670.0,3890.0,4210.0,4460.0,4780.0,5160.0
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21500.0,19500.0,17500.0,18100.0,18500.0,17100.0,16800.0,17900.0,18500.0,17900.0,18200.0,19700.0,20400.0,22500.0,21900.0,22200.0,22500.0,22600.0,22900.0,23000.0,23200.0,22700.0,22300.0,22300.0,22400.0,22300.0
Bahamas,,,,,,,,,,,20100.0,21200.0,22200.0,23400.0,24600.0,25900.0,27100.0,28500.0,29700.0,31200.0,28600.0,28300.0,26700.0,28100.0,23000.0,19200.0,19800.0,21100.0,23600.0,29100.0,30300.0,26900.0,28100.0,28400.0,31800.0,32700.0,32600.0,33000.0,33200.0,34800.0,33700.0,31700.0,29900.0,29400.0,29800.0,30700.0,31500.0,33300.0,31400.0,34900.0,35800.0,36200.0,36600.0,35500.0,35100.0,35700.0
Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0,769.0,1480.0,2000.0,2310.0,2530.0,2660.0,2780.0,2920.0,3040.0,3220.0,3500.0
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890.0,2850.0,2570.0,2370.0,2100.0,1890.0,1950.0,2180.0,2370.0,2460.0,2620.0,2750.0,2910.0,3140.0,3520.0,3880.0
Belize,,,,,,,,,,,1200.0,1220.0,1240.0,1270.0,1290.0,1320.0,1340.0,1370.0,1420.0,1460.0,1490.0,1520.0,1640.0,1700.0,1900.0,1940.0,1910.0,2010.0,2140.0,2260.0,2510.0,2480.0,2420.0,2300.0,2280.0,2240.0,2270.0,2450.0,2620.0,2890.0,3150.0,3440.0,3790.0,3960.0,3890.0,3820.0,3750.0,3740.0,3740.0,3920.0,4280.0,4340.0,4420.0,4710.0,4810.0,4770.0
Bermuda,,,,,,,,,,,37900.0,38800.0,39500.0,39000.0,42300.0,43300.0,48600.0,54000.0,54100.0,54900.0,57300.0,59700.0,61200.0,62600.0,63600.0,66500.0,72200.0,76200.0,77000.0,78400.0,83200.0,84600.0,79600.0,80500.0,80200.0,77900.0,82400.0,84800.0,87500.0,87100.0,86400.0,83800.0,84400.0,86400.0,86400.0,89500.0,91300.0,94900.0,97900.0,101000.0,109000.0,116000.0,113000.0,116000.0,118000.0,119000.0
Bolivia,,,,,,,,,,,1290.0,1290.0,1340.0,1400.0,1430.0,1470.0,1540.0,1610.0,1710.0,1750.0,1800.0,1850.0,1950.0,2020.0,2040.0,2140.0,2190.0,2250.0,2240.0,2200.0,2120.0,2080.0,1960.0,1840.0,1800.0,1740.0,1660.0,1660.0,1680.0,1700.0,1740.0,1800.0,1790.0,1830.0,1870.0,1920.0,1960.0,2020.0,2080.0,2050.0,2060.0,2050.0,2070.0,2080.0,2130.0,2190.0
Brazil,,,,,,,,,,,2630.0,2820.0,2880.0,2830.0,2840.0,2850.0,2890.0,2950.0,3200.0,3420.0,3630.0,3940.0,4310.0,4800.0,5110.0,5250.0,5630.0,5750.0,5790.0,6040.0,6440.0,6010.0,5910.0,5580.0,5740.0,6060.0,6410.0,6510.0,6380.0,6470.0,6160.0,6140.0,6010.0,6180.0,6410.0,6580.0,6620.0,6740.0,6660.0,6600.0,6790.0,6790.0,6900.0,6900.0,7210.0,7350.0
