Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Brazil,38.2,38.82,39.44,40.06,40.68,41.3,42.34,43.38,44.42,45.46,46.5,47.38,48.26,49.14,50.02,50.9,51.36,51.82,52.28,52.74,53.2,53.1,53.0,52.9,52.8,52.7,52.16,51.62,51.08,50.54,50.0,49.46,48.92,48.38,47.84,47.3,46.72,46.14,45.56,44.98,44.4,43.82,43.24,42.66,42.08,41.5,41.0,40.5,40.0,39.5,39.0,38.0,37.0,36.0,35.0,34.0
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76,15.52,23.28,31.04,38.8
Bulgaria,60.8,59.5,58.2,56.9,55.6,54.3,53.28,52.26,51.24,50.22,49.2,48.52,47.84,47.16,46.48,45.8,45.0,44.2,43.4,42.6,41.8,40.98,40.16,39.34,38.52,37.7,36.94,36.18,35.42,34.66,33.9,33.3,32.7,32.1,31.5,30.9,30.54,30.18,29.82,29.46,29.1,29.02,28.94,28.86,28.78,28.7,29.04,29.38,29.72,30.06,30.4,28.66,26.92,25.18,23.44,21.7
Burkina Faso,1.0,1.1,1.2,1.3,1.4,1.5,1.74,1.98,2.22,2.46,2.7,2.94,3.18,3.42,3.66,3.9,4.14,4.38,4.62,4.86,5.1,5.3,5.5,5.7,5.9,6.1,6.38,6.66,6.94,7.22,7.5,7.88,8.26,8.64,9.02,9.4,9.58,9.76,9.94,10.12,10.3,10.34,10.38,10.42,10.46,10.5,11.52,12.54,13.56,14.58,15.6,16.62,17.64,18.66,19.68,20.7
Burundi,2.0,2.22,2.44,2.66,2.88,3.1,3.48,3.86,4.24,4.62,5.0,5.4,5.8,6.2,6.6,7.0,6.98,6.96,6.94,6.92,6.9,7.22,7.54,7.86,8.18,8.5,9.52,10.54,11.56,12.58,13.6,14.96,16.32,17.68,19.04,20.4,22.14,23.88,25.62,27.36,29.1,28.34,27.58,26.82,26.06,25.3,26.06,26.82,27.58,28.34,29.1,30.82,32.54,34.26,35.98,37.7
Cambodia,5.6,6.22,6.84,7.46,8.08,8.7,9.74,10.78,11.82,12.86,13.9,14.98,16.06,17.14,18.22,19.3,20.08,20.86,21.64,22.42,23.2,22.72,22.24,21.76,21.28,20.8,21.26,21.72,22.18,22.64,23.1,26.74,30.38,34.02,37.66,41.3,42.42,43.54,44.66,45.78,46.9,46.24,45.58,44.92,44.26,43.6,43.42,43.24,43.06,42.88,42.7,43.82,44.94,46.06,47.18,48.3
Cameroon,16.4,17.7,19.0,20.3,21.6,22.9,24.98,27.06,29.14,31.22,33.3,34.92,36.54,38.16,39.78,41.4,42.88,44.36,45.84,47.32,48.8,48.6,48.4,48.2,48.0,47.8,48.4,49.0,49.6,50.2,50.8,50.76,50.72,50.68,50.64,50.6,50.36,50.12,49.88,49.64,49.4,49.1,48.8,48.5,48.2,47.9,48.48,49.06,49.64,50.22,50.8,51.4,52.0,52.6,53.2,53.8
Canada,46.4,45.5,44.6,43.7,42.8,41.9,41.24,40.58,39.92,39.26,38.6,38.02,37.44,36.86,36.28,35.7,35.08,34.46,33.84,33.22,32.6,31.94,31.28,30.62,29.96,29.3,28.76,28.22,27.68,27.14,26.6,26.24,25.88,25.52,25.16,24.8,24.48,24.16,23.84,23.52,23.2,22.9,22.6,22.3,22.0,21.7,21.44,21.18,20.92,20.66,20.4,19.22,18.04,16.86,15.68,14.5
Cape Verde,8.3,8.7,9.1,9.5,9.9,10.3,11.14,11.98,12.82,13.66,14.5,14.76,15.02,15.28,15.54,15.8,16.68,17.56,18.44,19.32,20.2,21.36,22.52,23.68,24.84,26.0,26.66,27.32,27.98,28.64,29.3,30.34,31.38,32.42,33.46,34.5,35.96,37.42,38.88,40.34,41.8,45.04,48.28,51.52,54.76,58.0,58.04,58.08,58.12,58.16,58.2,57.98,57.76,57.54,57.32,57.1
Central African Republic,0.0,0.2,0.4,0.6,0.8,1.0,0.98,0.96,0.94,0.92,0.9,1.86,2.82,3.78,4.74,5.7,6.26,6.82,7.38,7.94,8.5,10.2,11.9,13.6,15.3,17.0,17.36,17.72,18.08,18.44,18.8,19.42,20.04,20.66,21.28,21.9,23.7,25.5,27.3,29.1,30.9,32.72,34.54,36.36,38.18,40.0,41.82,43.64,45.46,47.28,49.1,50.92,52.74,54.56,56.38,58.2
