Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Brazil,58.7,57.76,56.82,55.88,54.94,54.0,52.54,51.08,49.62,48.16,46.7,45.14,43.58,42.02,40.46,38.9,37.6,36.3,35.0,33.7,32.4,31.48,30.56,29.64,28.72,27.8,27.18,26.56,25.94,25.32,24.7,23.9,23.1,22.3,21.5,20.7,19.78,18.86,17.94,17.02,16.1,15.1,14.1,13.1,12.1,11.1,10.44,9.78,9.12,8.46,7.8,7.56,7.32,7.08,6.84,6.6
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.36,2.04,2.72,3.4
Bulgaria,3.3,3.1,2.9,2.7,2.5,2.3,2.16,2.02,1.88,1.74,1.6,1.56,1.52,1.48,1.44,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.42,1.44,1.46,1.48,1.5,1.56,1.62,1.68,1.74,1.8,1.94,2.08,2.22,2.36,2.5,2.62,2.74,2.86,2.98,3.1,3.1,3.1,3.1,3.1,3.1,2.98,2.86,2.74,2.62,2.5
Burkina Faso,97.7,97.46,97.22,96.98,96.74,96.5,96.1,95.7,95.3,94.9,94.5,94.12,93.74,93.36,92.98,92.6,92.34,92.08,91.82,91.56,91.3,91.0,90.7,90.4,90.1,89.8,89.3,88.8,88.3,87.8,87.3,86.74,86.18,85.62,85.06,84.5,84.4,84.3,84.2,84.1,84.0,84.28,84.56,84.84,85.12,85.4,83.82,82.24,80.66,79.08,77.5,75.94,74.38,72.82,71.26,69.7
Burundi,94.3,94.02,93.74,93.46,93.18,92.9,92.48,92.06,91.64,91.22,90.8,90.16,89.52,88.88,88.24,87.6,87.54,87.48,87.42,87.36,87.3,87.22,87.14,87.06,86.98,86.9,85.82,84.74,83.66,82.58,81.5,79.62,77.74,75.86,73.98,72.1,70.32,68.54,66.76,64.98,63.2,64.02,64.84,65.66,66.48,67.3,66.1,64.9,63.7,62.5,61.3,59.36,57.42,55.48,53.54,51.6
Cambodia,82.9,81.86,80.82,79.78,78.74,77.7,76.52,75.34,74.16,72.98,71.8,70.92,70.04,69.16,68.28,67.4,67.26,67.12,66.98,66.84,66.7,67.44,68.18,68.92,69.66,70.4,69.48,68.56,67.64,66.72,65.8,61.82,57.84,53.86,49.88,45.9,44.72,43.54,42.36,41.18,40.0,40.44,40.88,41.32,41.76,42.2,42.06,41.92,41.78,41.64,41.5,39.56,37.62,35.68,33.74,31.8
Cameroon,72.9,71.36,69.82,68.28,66.74,65.2,63.14,61.08,59.02,56.96,54.9,53.34,51.78,50.22,48.66,47.1,45.78,44.46,43.14,41.82,40.5,40.68,40.86,41.04,41.22,41.4,40.52,39.64,38.76,37.88,37.0,36.52,36.04,35.56,35.08,34.6,34.22,33.84,33.46,33.08,32.7,32.06,31.42,30.78,30.14,29.5,28.4,27.3,26.2,25.1,24.0,22.88,21.76,20.64,19.52,18.4
Canada,4.3,4.04,3.78,3.52,3.26,3.0,2.82,2.64,2.46,2.28,2.1,2.0,1.9,1.8,1.7,1.6,1.58,1.56,1.54,1.52,1.5,1.44,1.38,1.32,1.26,1.2,1.16,1.12,1.08,1.04,1.0,0.98,0.96,0.94,0.92,0.9,0.82,0.74,0.66,0.58,0.5,0.44,0.38,0.32,0.26,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Cape Verde,85.8,85.16,84.52,83.88,83.24,82.6,81.42,80.24,79.06,77.88,76.7,76.4,76.1,75.8,75.5,75.2,74.86,74.52,74.18,73.84,73.5,72.34,71.18,70.02,68.86,67.7,67.06,66.42,65.78,65.14,64.5,63.46,62.42,61.38,60.34,59.3,57.38,55.46,53.54,51.62,49.7,45.9,42.1,38.3,34.5,30.7,30.36,30.02,29.68,29.34,29.0,28.62,28.24,27.86,27.48,27.1
Central African Republic,96.1,95.8,95.5,95.2,94.9,94.6,93.74,92.88,92.02,91.16,90.3,89.1,87.9,86.7,85.5,84.3,83.24,82.18,81.12,80.06,79.0,77.76,76.52,75.28,74.04,72.8,72.78,72.76,72.74,72.72,72.7,71.94,71.18,70.42,69.66,68.9,67.02,65.14,63.26,61.38,59.5,57.58,55.66,53.74,51.82,49.9,48.0,46.1,44.2,42.3,40.4,38.48,36.56,34.64,32.72,30.8
