Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cameroon,0.1,,,,,0.2,,,,,0.6,,,,,1.3,,,,,2.5,,,,,3.8000000000000003,,,,,6.1,,,,,8.9,,,,,12.9,,,,,18.2,,,,,21.900000000000002,,,,,25.5
Canada,48.7,,,,,54.599999999999994,,,,,59.099999999999994,,,,,62.5,,,,,66.0,,,,,69.6,,,,,72.4,,,,,74.4,,,,,76.4,,,,,78.1,,,,,79.4,,,,,132.5
Cape Verde,0.0,,,,,0.1,,,,,0.30000000000000004,,,,,0.5,,,,,1.2,,,,,2.0,,,,,3.0,,,,,4.8,,,,,9.0,,,,,12.799999999999999,,,,,14.3,,,,,17.0
Central African Republic,0.0,,,,,0.0,,,,,0.0,,,,,0.6,,,,,0.3,,,,,0.1,,,,,0.2,,,,,0.6,,,,,2.3000000000000003,,,,,4.1,,,,,5.8,,,,,7.5
Chad,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.2,,,,,0.4,,,,,0.7,,,,,1.8,,,,,4.3
Channel Islands,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,82.9
Chile,11.799999999999999,,,,,15.6,,,,,21.0,,,,,27.4,,,,,33.9,,,,,40.1,,,,,45.2,,,,,48.6,,,,,52.0,,,,,59.2,,,,,66.4,,,,,73.6
China,1.3,,,,,2.6,,,,,4.6,,,,,8.6,,,,,13.1,,,,,14.6,,,,,17.0,,,,,22.7,,,,,30.700000000000003,,,,,37.400000000000006,,,,,44.599999999999994,,,,,78.1
Colombia,1.9000000000000001,,,,,3.4,,,,,6.0,,,,,10.0,,,,,16.0,,,,,23.0,,,,,30.4,,,,,38.7,,,,,49.0,,,,,57.8,,,,,62.3,,,,,88.7
Comoros,0.0,,,,,0.0,,,,,0.0,,,,,0.2,,,,,1.0,,,,,2.8,,,,,4.0,,,,,4.8,,,,,7.199999999999999,,,,,11.7,,,,,18.4,,,,,29.700000000000003
Congo,0.1,,,,,0.30000000000000004,,,,,0.8,,,,,1.7,,,,,3.5,,,,,5.7,,,,,7.9,,,,,11.0,,,,,11.3,,,,,10.0,,,,,10.5,,,,,17.0
Costa Rica,5.5,,,,,8.5,,,,,12.7,,,,,17.299999999999997,,,,,21.9,,,,,25.5,,,,,28.0,,,,,31.400000000000002,,,,,35.5,,,,,40.6,,,,,46.4,,,,,52.2
Cote d'Ivoire,0.1,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.2,,,,,0.4,,,,,0.7999999999999999,,,,,1.2999999999999998,,,,,2.2,,,,,4.2,,,,,7.6000000000000005,,,,,11.3
Croatia,27.3,,,,,37.5,,,,,45.7,,,,,53.1,,,,,60.9,,,,,67.3,,,,,71.8,,,,,75.0,,,,,77.2,,,,,78.10000000000001,,,,,78.60000000000001,,,,,103.3
Cuba,8.0,,,,,12.6,,,,,16.8,,,,,20.5,,,,,24.5,,,,,28.7,,,,,32.699999999999996,,,,,36.6,,,,,40.900000000000006,,,,,51.0,,,,,61.2,,,,,71.3
Curaçao,6.699999999999999,,,,,10.399999999999999,,,,,15.5,,,,,20.2,,,,,23.1,,,,,26.400000000000002,,,,,29.8,,,,,33.0,,,,,35.8,,,,,38.1,,,,,39.5,,,,,54.9
Cyprus,12.3,,,,,21.5,,,,,32.5,,,,,44.599999999999994,,,,,55.6,,,,,63.8,,,,,69.3,,,,,73.9,,,,,77.5,,,,,79.7,,,,,81.4,,,,,86.6
Czech Republic,45.9,,,,,51.300000000000004,,,,,55.1,,,,,58.599999999999994,,,,,63.099999999999994,,,,,65.5,,,,,66.6,,,,,67.8,,,,,69.5,,,,,71.3,,,,,72.89999999999999,,,,,100.9
Democratic People's Republic of Korea,62.2,,,,,74.6,,,,,89.60000000000001,,,,,98.2,,,,,99.9,,,,,99.9,,,,,99.9,,,,,100.0,,,,,100.0,,,,,100.0,,,,,99.89999999999999,,,,,100.0
Democratic Republic of the Congo,0.1,,,,,0.2,,,,,0.4,,,,,0.2,,,,,0.3,,,,,0.9,,,,,2.5,,,,,5.1,,,,,7.4,,,,,9.2,,,,,12.2,,,,,17.2
Denmark,25.9,,,,,30.7,,,,,34.6,,,,,38.0,,,,,42.1,,,,,45.4,,,,,47.300000000000004,,,,,48.800000000000004,,,,,50.7,,,,,53.2,,,,,57.099999999999994,,,,,89.30000000000001
Djibouti,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,18.6
Dominican Republic,1.5,,,,,2.5999999999999996,,,,,4.4,,,,,7.4,,,,,12.0,,,,,18.2,,,,,25.7,,,,,34.2,,,,,42.2,,,,,48.900000000000006,,,,,54.8,,,,,61.400000000000006
Ecuador,1.9000000000000001,,,,,3.0999999999999996,,,,,5.2,,,,,8.7,,,,,13.4,,,,,19.7,,,,,26.5,,,,,33.5,,,,,39.900000000000006,,,,,45.9,,,,,51.5,,,,,56.9
Egypt,0.7,,,,,2.1,,,,,5.8,,,,,14.299999999999999,,,,,19.599999999999998,,,,,26.2,,,,,33.9,,,,,42.3,,,,,51.1,,,,,59.5,,,,,67.2,,,,,99.30000000000001
El Salvador,0.4,,,,,0.8,,,,,1.5,,,,,2.6,,,,,4.4,,,,,6.9,,,,,9.899999999999999,,,,,13.5,,,,,17.9,,,,,22.2,,,,,31.099999999999998,,,,,40.0
Equatorial Guinea,0.0,,,,,0.1,,,,,0.6,,,,,1.1,,,,,1.4,,,,,1.0,,,,,1.5,,,,,2.0999999999999996,,,,,2.4,,,,,4.5,,,,,6.6,,,,,8.7
Eritrea,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,18.6
Estonia,45.400000000000006,,,,,49.3,,,,,52.400000000000006,,,,,54.5,,,,,55.900000000000006,,,,,56.9,,,,,58.2,,,,,60.4,,,,,62.900000000000006,,,,,62.5,,,,,56.8,,,,,97.8
Ethiopia,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.2,,,,,0.5,,,,,1.0,,,,,2.3,,,,,3.3,,,,,7.3999999999999995,,,,,11.4
Fiji,7.300000000000001,,,,,9.4,,,,,12.5,,,,,16.1,,,,,19.8,,,,,26.1,,,,,34.8,,,,,35.2,,,,,37.599999999999994,,,,,43.8,,,,,54.1,,,,,64.30000000000001
Finland,22.5,,,,,29.700000000000003,,,,,37.9,,,,,45.5,,,,,50.900000000000006,,,,,53.0,,,,,53.5,,,,,53.6,,,,,53.7,,,,,53.8,,,,,54.8,,,,,87.7
France,20.5,,,,,26.4,,,,,32.8,,,,,40.4,,,,,49.4,,,,,57.6,,,,,62.8,,,,,66.3,,,,,69.5,,,,,72.6,,,,,75.4,,,,,116.7
