Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Burundi,0.04,,,,,0.06,,,,,0.09,,,,,0.15,,,,,0.22,,,,,0.33,,,,,0.49,,,,,0.73,,,,,1.19,,,,,1.77,,,,,2.2800000000000002,,,,,2.75
Cambodia,3.44,,,,,3.3899999999999997,,,,,3.34,,,,,3.29,,,,,3.08,,,,,3.1799999999999997,,,,,3.21,,,,,3.2800000000000002,,,,,3.49,,,,,3.88,,,,,4.59,,,,,5.65
Cameroon,0.48,,,,,0.55,,,,,0.63,,,,,0.7,,,,,0.84,,,,,1.27,,,,,2.08,,,,,3.0300000000000002,,,,,3.87,,,,,4.71,,,,,5.84,,,,,7.41
Canada,12.809999999999999,,,,,13.72,,,,,14.7,,,,,15.740000000000002,,,,,16.82,,,,,17.979999999999997,,,,,19.3,,,,,20.63,,,,,21.75,,,,,22.9,,,,,24.270000000000003,,,,,24.99
Cape Verde,0.26,,,,,0.37,,,,,0.53,,,,,0.72,,,,,0.99,,,,,1.3599999999999999,,,,,1.8800000000000001,,,,,2.5,,,,,3.25,,,,,4.15,,,,,4.949999999999999,,,,,6.02
Central African Republic,0.0,,,,,0.0,,,,,0.0,,,,,0.01,,,,,0.03,,,,,0.05,,,,,0.1,,,,,0.23,,,,,0.43000000000000005,,,,,1.06,,,,,1.77,,,,,2.6
Chad,0.02,,,,,0.02,,,,,0.02,,,,,0.03,,,,,0.05,,,,,0.07,,,,,0.09,,,,,0.13,,,,,0.19,,,,,0.32,,,,,0.72,,,,,1.38
Channel Islands,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,22.409999999999997
Chile,7.65,,,,,8.3,,,,,9.15,,,,,10.41,,,,,11.01,,,,,11.18,,,,,11.71,,,,,12.59,,,,,13.620000000000001,,,,,14.86,,,,,16.41,,,,,18.04
China,0.96,,,,,1.17,,,,,1.4100000000000001,,,,,1.76,,,,,2.19,,,,,2.8099999999999996,,,,,3.85,,,,,5.15,,,,,6.54,,,,,8.09,,,,,9.719999999999999,,,,,10.95
Colombia,3.61,,,,,3.98,,,,,4.38,,,,,4.75,,,,,5.15,,,,,5.61,,,,,6.03,,,,,6.41,,,,,6.84,,,,,7.55,,,,,8.71,,,,,10.4
Comoros,0.08,,,,,0.09,,,,,0.11,,,,,0.14,,,,,0.19,,,,,0.27,,,,,0.36,,,,,0.58,,,,,0.93,,,,,1.27,,,,,1.74,,,,,2.8600000000000003
Congo,0.1,,,,,0.16,,,,,0.27,,,,,0.43000000000000005,,,,,0.6799999999999999,,,,,1.07,,,,,1.62,,,,,2.37,,,,,3.38,,,,,4.69,,,,,6.59,,,,,9.25
Costa Rica,4.02,,,,,4.5,,,,,5.07,,,,,5.76,,,,,6.62,,,,,7.68,,,,,8.57,,,,,9.24,,,,,10.02,,,,,11.120000000000001,,,,,12.61,,,,,14.13
