Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Brazil,58.7,57.8,56.9,56.0,55.1,54.2,52.7,51.2,49.7,48.2,46.7,45.1,43.5,41.9,40.3,38.7,37.26,35.82,34.38,32.94,31.5,30.42,29.34,28.26,27.18,26.1,25.36,24.62,23.88,23.14,22.4,21.54,20.68,19.82,18.96,18.1,17.24,16.38,15.52,14.66,13.8,12.88,11.96,11.04,10.12,9.2,8.62,8.04,7.46,6.88,6.3,6.1,5.9,5.7,5.5,5.3
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,1.32,1.98,2.64,3.3
Bulgaria,4.5,4.2,3.9,3.6,3.3,3.0,2.82,2.64,2.46,2.28,2.1,2.02,1.94,1.86,1.78,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.76,1.82,1.88,1.94,2.0,2.14,2.28,2.42,2.56,2.7,2.84,2.98,3.12,3.26,3.4,3.38,3.36,3.34,3.32,3.3,3.18,3.06,2.94,2.82,2.7
Burkina Faso,99.1,98.96,98.82,98.68,98.54,98.4,98.18,97.96,97.74,97.52,97.3,97.04,96.78,96.52,96.26,96.0,95.78,95.56,95.34,95.12,94.9,94.66,94.42,94.18,93.94,93.7,93.4,93.1,92.8,92.5,92.2,91.76,91.32,90.88,90.44,90.0,89.74,89.48,89.22,88.96,88.7,88.68,88.66,88.64,88.62,88.6,87.08,85.56,84.04,82.52,81.0,79.5,78.0,76.5,75.0,73.5
Burundi,98.0,97.78,97.56,97.34,97.12,96.9,96.52,96.14,95.76,95.38,95.0,94.6,94.2,93.8,93.4,93.0,93.0,93.0,93.0,93.0,93.0,92.7,92.4,92.1,91.8,91.5,90.44,89.38,88.32,87.26,86.2,84.7,83.2,81.7,80.2,78.7,76.82,74.94,73.06,71.18,69.3,69.9,70.5,71.1,71.7,72.3,71.54,70.78,70.02,69.26,68.5,66.14,63.78,61.42,59.06,56.7
Cambodia,94.4,93.76,93.12,92.48,91.84,91.2,90.14,89.08,88.02,86.96,85.9,84.78,83.66,82.54,81.42,80.3,79.5,78.7,77.9,77.1,76.3,76.76,77.22,77.68,78.14,78.6,78.04,77.48,76.92,76.36,75.8,71.66,67.52,63.38,59.24,55.1,53.58,52.06,50.54,49.02,47.5,47.86,48.22,48.58,48.94,49.3,48.92,48.54,48.16,47.78,47.4,45.12,42.84,40.56,38.28,36.0
Cameroon,83.4,82.1,80.8,79.5,78.2,76.9,74.74,72.58,70.42,68.26,66.1,64.32,62.54,60.76,58.98,57.2,55.5,53.8,52.1,50.4,48.7,48.64,48.58,48.52,48.46,48.4,47.36,46.32,45.28,44.24,43.2,42.66,42.12,41.58,41.04,40.5,39.96,39.42,38.88,38.34,37.8,37.02,36.24,35.46,34.68,33.9,32.6,31.3,30.0,28.7,27.4,26.08,24.76,23.44,22.12,20.8
Canada,4.9,4.6,4.3,4.0,3.7,3.4,3.2,3.0,2.8,2.6,2.4,2.26,2.12,1.98,1.84,1.7,1.64,1.58,1.52,1.46,1.4,1.36,1.32,1.28,1.24,1.2,1.16,1.12,1.08,1.04,1.0,0.94,0.88,0.82,0.76,0.7,0.66,0.62,0.58,0.54,0.5,0.42,0.34,0.26,0.18,0.1,0.12,0.14,0.16,0.18,0.2,0.18,0.16,0.14,0.12,0.1
Cape Verde,91.6,91.2,90.8,90.4,90.0,89.6,88.72,87.84,86.96,86.08,85.2,84.88,84.56,84.24,83.92,83.6,82.62,81.64,80.66,79.68,78.7,77.36,76.02,74.68,73.34,72.0,71.14,70.28,69.42,68.56,67.7,66.28,64.86,63.44,62.02,60.6,58.34,56.08,53.82,51.56,49.3,45.26,41.22,37.18,33.14,29.1,28.78,28.46,28.14,27.82,27.5,27.18,26.86,26.54,26.22,25.9
Central African Republic,100.0,99.82,99.64,99.46,99.28,99.1,99.1,99.1,99.1,99.1,99.1,98.02,96.94,95.86,94.78,93.7,93.2,92.7,92.2,91.7,91.2,89.54,87.88,86.22,84.56,82.9,82.52,82.14,81.76,81.38,81.0,80.3,79.6,78.9,78.2,77.5,75.34,73.18,71.02,68.86,66.7,64.56,62.42,60.28,58.14,56.0,53.84,51.68,49.52,47.36,45.2,43.02,40.84,38.66,36.48,34.3
