Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Azerbaijan,2.77,3.0,3.22,3.45,3.67,3.9,4.2,4.5,4.79,5.09,5.39,5.76,6.12,6.49,6.85,7.22,7.65,8.08,8.5,8.93,9.36,9.84,10.32,10.79,11.27,11.75,12.22,12.69,13.17,13.64,14.11,14.48,14.85,15.22,15.59,15.96,16.27,16.58,16.89,17.2,17.51,17.84,18.17,18.5,18.83,19.16,19.4,19.64,19.88,20.12,20.36,20.43,20.5,20.58,20.65,20.72
Bahamas,13.19,13.34,13.48,13.63,13.77,13.92,14.05,14.18,14.31,14.44,14.57,14.65,14.73,14.81,14.89,14.97,14.96,14.95,14.94,14.93,14.92,14.93,14.94,14.94,14.95,14.96,15.09,15.22,15.35,15.48,15.61,15.89,16.17,16.45,16.73,17.01,17.38,17.76,18.13,18.51,18.88,19.3,19.73,20.15,20.58,21.0,21.43,21.85,22.28,22.7,23.13,23.36,23.59,23.81,24.04,24.27
Bahrain,0.21,0.27,0.33,0.4,0.46,0.52,0.7,0.88,1.05,1.23,1.41,1.56,1.71,1.86,2.01,2.16,2.36,2.56,2.76,2.96,3.16,3.4,3.64,3.88,4.12,4.36,4.72,5.07,5.43,5.78,6.14,6.53,6.92,7.32,7.71,8.1,8.53,8.96,9.38,9.81,10.24,10.7,11.16,11.62,12.08,12.54,13.04,13.54,14.03,14.53,15.03,15.2,15.36,15.53,15.69,15.86
Bangladesh,2.28,2.33,2.38,2.43,2.48,2.53,2.6,2.67,2.74,2.81,2.88,2.95,3.01,3.08,3.14,3.21,3.24,3.26,3.29,3.31,3.34,3.37,3.41,3.44,3.48,3.51,3.58,3.65,3.72,3.79,3.86,3.94,4.03,4.11,4.2,4.28,4.38,4.49,4.59,4.7,4.8,4.91,5.03,5.14,5.26,5.37,5.51,5.65,5.79,5.93,6.07,6.22,6.37,6.52,6.67,6.82
Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,7.06,10.58,14.11,17.64
Belarus,7.14,7.4,7.65,7.91,8.16,8.42,8.7,8.98,9.25,9.53,9.81,10.16,10.52,10.87,11.23,11.58,11.93,12.27,12.62,12.96,13.31,13.5,13.68,13.87,14.05,14.24,14.33,14.42,14.51,14.6,14.69,14.96,15.24,15.51,15.79,16.06,16.47,16.89,17.3,17.72,18.13,18.5,18.87,19.24,19.61,19.98,20.24,20.49,20.75,21.0,21.26,21.32,21.38,21.43,21.49,21.55
Belgium,14.39,14.42,14.45,14.49,14.52,14.55,14.58,14.61,14.63,14.66,14.69,14.74,14.78,14.83,14.87,14.92,15.0,15.08,15.15,15.23,15.31,15.41,15.52,15.62,15.73,15.83,15.96,16.08,16.21,16.33,16.46,16.65,16.84,17.04,17.23,17.42,17.69,17.96,18.22,18.49,18.76,19.02,19.28,19.55,19.81,20.07,20.27,20.47,20.66,20.86,21.06,21.28,21.5,21.71,21.93,22.15
Belize,5.53,5.64,5.76,5.87,5.99,6.1,6.22,6.34,6.47,6.59,6.71,6.84,6.97,7.09,7.22,7.35,7.47,7.59,7.71,7.83,7.95,8.1,8.24,8.39,8.53,8.68,8.85,9.01,9.18,9.34,9.51,9.7,9.9,10.09,10.29,10.48,10.7,10.92,11.13,11.35,11.57,11.8,12.03,12.27,12.5,12.73,12.89,13.05,13.22,13.38,13.54,13.67,13.8,13.93,14.06,14.19
Benin,0.33,0.34,0.35,0.37,0.38,0.39,0.4,0.42,0.43,0.45,0.46,0.48,0.49,0.51,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.68,0.72,0.76,0.8,0.84,0.91,0.98,1.06,1.13,1.2,1.31,1.41,1.52,1.62,1.73,1.86,1.99,2.13,2.26,2.39,2.52,2.65,2.77,2.9,3.03,3.17,3.32,3.46,3.61,3.75,3.91,4.07,4.22,4.38,4.54
Bhutan,0.12,0.13,0.14,0.14,0.15,0.16,0.17,0.17,0.18,0.18,0.19,0.2,0.21,0.23,0.24,0.25,0.27,0.28,0.3,0.31,0.33,0.35,0.37,0.4,0.42,0.44,0.47,0.5,0.52,0.55,0.58,0.62,0.66,0.71,0.75,0.79,0.85,0.9,0.96,1.01,1.07,1.19,1.31,1.42,1.54,1.66,1.85,2.04,2.23,2.42,2.61,2.79,2.96,3.14,3.31,3.49
Bolivia (Plurinational State of),3.02,3.13,3.24,3.35,3.46,3.57,3.83,4.1,4.36,4.63,4.89,5.26,5.63,6.01,6.38,6.75,6.93,7.11,7.29,7.47,7.65,7.67,7.69,7.72,7.74,7.76,7.85,7.94,8.04,8.13,8.22,8.39,8.56,8.73,8.9,9.07,9.29,9.5,9.72,9.93,10.15,10.41,10.66,10.92,11.17,11.43,11.71,11.99,12.27,12.55,12.83,13.13,13.42,13.72,14.01,14.31
Bosnia and Herzegovina,0.79,0.89,0.99,1.09,1.19,1.29,1.43,1.57,1.71,1.85,1.99,2.19,2.39,2.6,2.8,3.0,3.28,3.55,3.83,4.1,4.38,4.71,5.04,5.38,5.71,6.04,6.38,6.72,7.05,7.39,7.73,8.15,8.57,8.99,9.41,9.83,10.3,10.77,11.23,11.7,12.17,12.62,13.07,13.52,13.97,14.42,14.9,15.38,15.85,16.33,16.81,17.22,17.64,18.05,18.47,18.88
Botswana,1.56,1.6,1.63,1.67,1.7,1.74,1.79,1.84,1.89,1.94,1.99,2.08,2.17,2.26,2.35,2.44,2.55,2.66,2.76,2.87,2.98,3.06,3.14,3.23,3.31,3.39,3.47,3.54,3.62,3.69,3.77,3.91,4.06,4.2,4.35,4.49,4.75,5.01,5.28,5.54,5.8,6.15,6.5,6.85,7.2,7.55,7.93,8.3,8.68,9.05,9.43,9.85,10.26,10.68,11.09,11.51
Brazil,3.17,3.2,3.23,3.25,3.28,3.31,3.39,3.48,3.56,3.65,3.73,3.87,4.01,4.16,4.3,4.44,4.59,4.74,4.89,5.04,5.19,5.32,5.45,5.57,5.7,5.83,5.94,6.04,6.15,6.25,6.36,6.49,6.62,6.74,6.87,7.0,7.18,7.36,7.55,7.73,7.91,8.16,8.41,8.67,8.92,9.17,9.48,9.79,10.1,10.41,10.72,10.63,10.55,10.46,10.38,10.29
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.59,8.39,11.18,13.98
Bulgaria,9.22,9.52,9.82,10.12,10.42,10.72,10.96,11.21,11.45,11.7,11.94,12.18,12.41,12.65,12.88,13.12,13.42,13.72,14.03,14.33,14.63,14.93,15.24,15.54,15.85,16.15,16.38,16.61,16.85,17.08,17.31,17.52,17.73,17.93,18.14,18.35,18.58,18.81,19.04,19.27,19.5,19.71,19.92,20.12,20.33,20.54,20.7,20.86,21.01,21.17,21.33,21.63,21.92,22.22,22.51,22.81
Burkina Faso,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.13,0.14,0.15,0.16,0.18,0.2,0.21,0.23,0.25,0.28,0.31,0.34,0.37,0.4,0.45,0.49,0.54,0.58,0.63,0.71,0.79,0.86,0.94,1.02,1.12,1.21,1.31,1.4,1.5,1.59,1.68,1.76,1.85,1.94
Burundi,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.18,0.19,0.21,0.22,0.24,0.26,0.29,0.31,0.33,0.36,0.4,0.43,0.47,0.5,0.55,0.6,0.65,0.7,0.75,0.84,0.93,1.01,1.1,1.19,1.3,1.4,1.51,1.61,1.72,1.82,1.92,2.03,2.13,2.23,2.33,2.42,2.52,2.61,2.71,2.82,2.94,3.05,3.17,3.28,3.36,3.44,3.53,3.61,3.69
Cambodia,3.42,3.42,3.41,3.41,3.4,3.4,3.4,3.39,3.39,3.38,3.38,3.38,3.39,3.39,3.4,3.4,3.38,3.35,3.33,3.3,3.28,3.3,3.31,3.33,3.34,3.36,3.42,3.48,3.53,3.59,3.65,3.74,3.83,3.91,4.0,4.09,4.2,4.32,4.43,4.55,4.66,4.85,5.05,5.24,5.44,5.63,5.85,6.07,6.29,6.51,6.73,6.88,7.02,7.17,7.31,7.46
Cameroon,0.63,0.65,0.66,0.68,0.69,0.71,0.74,0.77,0.8,0.83,0.86,0.94,1.03,1.11,1.2,1.28,1.44,1.6,1.76,1.92,2.08,2.27,2.46,2.65,2.84,3.03,3.19,3.36,3.52,3.69,3.85,4.01,4.18,4.34,4.51,4.67,4.89,5.11,5.34,5.56,5.78,6.09,6.4,6.7,7.01,7.32,7.66,8.0,8.34,8.68,9.02,9.31,9.61,9.9,10.2,10.49
Canada,14.75,14.95,15.16,15.36,15.57,15.77,15.98,16.19,16.39,16.6,16.81,17.04,17.26,17.49,17.71,17.94,18.2,18.46,18.72,18.98,19.24,19.5,19.77,20.03,20.3,20.56,20.78,21.0,21.22,21.44,21.66,21.89,22.12,22.35,22.58,22.81,23.08,23.35,23.63,23.9,24.17,24.41,24.65,24.89,25.13,25.37,25.52,25.67,25.83,25.98,26.13,26.08,26.03,25.97,25.92,25.87
Cape Verde,0.53,0.57,0.61,0.66,0.7,0.74,0.79,0.84,0.9,0.95,1.0,1.07,1.15,1.22,1.3,1.37,1.46,1.55,1.64,1.73,1.82,1.94,2.06,2.18,2.3,2.42,2.57,2.71,2.86,3.0,3.15,3.32,3.48,3.65,3.81,3.98,4.12,4.26,4.39,4.53,4.67,4.93,5.19,5.44,5.7,5.96,6.18,6.4,6.61,6.83,7.05,7.2,7.35,7.49,7.64,7.79
Central African Republic,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.07,0.08,0.09,0.1,0.13,0.15,0.18,0.2,0.23,0.27,0.31,0.36,0.4,0.44,0.56,0.69,0.81,0.94,1.06,1.21,1.35,1.5,1.64,1.79,1.96,2.13,2.3,2.47,2.64,2.9,3.16,3.43,3.69,3.95,4.23,4.51,4.8,5.08,5.36
Chad,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.09,0.09,0.1,0.11,0.11,0.12,0.13,0.14,0.15,0.17,0.18,0.19,0.22,0.24,0.27,0.29,0.32,0.4,0.48,0.56,0.64,0.72,0.85,0.97,1.1,1.22,1.35,1.46,1.56,1.67,1.77,1.88,1.97,2.07,2.16,2.26,2.35
Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,9.31,13.97,18.62,23.28
Chile,9.12,9.37,9.62,9.86,10.11,10.36,10.47,10.59,10.7,10.82,10.93,10.96,10.99,11.02,11.05,11.08,11.18,11.28,11.39,11.49,11.59,11.76,11.93,12.09,12.26,12.43,12.63,12.83,13.03,13.23,13.43,13.67,13.92,14.16,14.41,14.65,14.96,15.27,15.57,15.88,16.19,16.53,16.87,17.21,17.55,17.89,18.19,18.49,18.8,19.1,19.4,19.6,19.8,19.99,20.19,20.39
China,1.55,1.61,1.67,1.73,1.79,1.85,1.93,2.01,2.1,2.18,2.26,2.38,2.5,2.63,2.75,2.87,3.07,3.27,3.48,3.68,3.88,4.14,4.39,4.65,4.9,5.16,5.43,5.71,5.98,6.26,6.53,6.83,7.13,7.42,7.72,8.02,8.34,8.66,8.97,9.29,9.61,9.85,10.09,10.33,10.57,10.81,11.02,11.22,11.43,11.63,11.84,12.11,12.39,12.66,12.94,13.21
Colombia,4.38,4.45,4.53,4.6,4.68,4.75,4.83,4.91,4.98,5.06,5.14,5.23,5.32,5.41,5.5,5.59,5.67,5.75,5.82,5.9,5.98,6.05,6.13,6.2,6.28,6.35,6.43,6.51,6.59,6.67,6.75,6.89,7.02,7.16,7.29,7.43,7.65,7.88,8.1,8.33,8.55,8.84,9.13,9.41,9.7,9.99,10.3,10.6,10.91,11.21,11.52,11.87,12.23,12.58,12.94,13.29
Comoros,0.11,0.12,0.12,0.13,0.13,0.14,0.15,0.16,0.18,0.19,0.2,0.21,0.23,0.24,0.26,0.27,0.29,0.31,0.32,0.34,0.36,0.4,0.45,0.49,0.54,0.58,0.65,0.72,0.79,0.86,0.93,1.0,1.06,1.13,1.19,1.26,1.34,1.43,1.51,1.6,1.68,1.89,2.1,2.31,2.52,2.73,3.11,3.49,3.87,4.25,4.63,5.06,5.49,5.93,6.36,6.79
Congo,0.27,0.3,0.34,0.37,0.41,0.44,0.49,0.54,0.6,0.65,0.7,0.78,0.86,0.93,1.01,1.09,1.2,1.31,1.41,1.52,1.63,1.79,1.94,2.1,2.25,2.41,2.61,2.81,3.01,3.21,3.41,3.67,3.93,4.19,4.45,4.71,5.08,5.45,5.82,6.19,6.56,7.08,7.59,8.11,8.62,9.14,9.71,10.28,10.84,11.41,11.98,12.44,12.91,13.37,13.84,14.3
Costa Rica,5.07,5.2,5.34,5.47,5.61,5.74,5.91,6.08,6.24,6.41,6.58,6.78,6.99,7.19,7.4,7.6,7.78,7.96,8.13,8.31,8.49,8.62,8.75,8.89,9.02,9.15,9.3,9.45,9.61,9.76,9.91,10.13,10.34,10.56,10.77,10.99,11.27,11.56,11.84,12.13,12.41,12.73,13.05,13.38,13.7,14.02,14.33,14.65,14.96,15.28,15.59,15.79,16.0,16.2,16.41,16.61
Cote d'Ivoire,0.49,0.49,0.5,0.5,0.51,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.62,0.63,0.64,0.67,0.7,0.74,0.77,0.8,0.86,0.92,0.98,1.04,1.1,1.17,1.24,1.32,1.39,1.46,1.6,1.74,1.87,2.01,2.15,2.39,2.62,2.86,3.09,3.33,3.6,3.87,4.13,4.4,4.67,4.9,5.13,5.35,5.58,5.81
Croatia,8.07,8.44,8.8,9.17,9.53,9.9,10.19,10.49,10.78,11.08,11.37,11.62,11.87,12.13,12.38,12.63,12.81,13.0,13.18,13.37,13.55,13.68,13.81,13.93,14.06,14.19,14.37,14.55,14.73,14.91,15.09,15.41,15.72,16.04,16.35,16.67,17.11,17.56,18.0,18.45,18.89,19.29,19.69,20.09,20.49,20.89,21.1,21.32,21.53,21.75,21.96,22.11,22.27,22.42,22.58,22.73
Cuba,5.92,6.09,6.26,6.44,6.61,6.78,6.97,7.17,7.36,7.56,7.75,7.94,8.14,8.33,8.53,8.72,8.94,9.17,9.39,9.62,9.84,10.12,10.41,10.69,10.98,11.26,11.62,11.99,12.35,12.72,13.08,13.55,14.02,14.48,14.95,15.42,15.92,16.42,16.93,17.43,17.93,18.36,18.78,19.21,19.63,20.06,20.36,20.67,20.97,21.28,21.58,21.76,21.93,22.11,22.28,22.46
Curaçao,9.06,9.25,9.44,9.63,9.82,10.01,10.19,10.37,10.56,10.74,10.92,11.09,11.27,11.44,11.62,11.79,11.97,12.15,12.34,12.52,12.7,12.89,13.09,13.28,13.48,13.67,13.86,14.06,14.25,14.45,14.64,14.85,15.05,15.26,15.46,15.67,15.89,16.11,16.32,16.54,16.76,16.96,17.15,17.35,17.54,17.74,17.9,18.06,18.23,18.39,18.55,18.63,18.71,18.78,18.86,18.94
Cyprus,5.82,5.97,6.12,6.26,6.41,6.56,6.7,6.84,6.99,7.13,7.27,7.45,7.63,7.8,7.98,8.16,8.34,8.52,8.71,8.89,9.07,9.28,9.49,9.7,9.91,10.12,10.49,10.86,11.23,11.6,11.97,12.51,13.04,13.58,14.11,14.65,15.21,15.78,16.34,16.91,17.47,17.96,18.45,18.94,19.43,19.92,20.35,20.78,21.2,21.63,22.06,22.34,22.62,22.9,23.18,23.46
Czech Republic,18.47,18.53,18.6,18.66,18.73,18.79,18.81,18.83,18.84,18.86,18.88,18.93,18.97,19.02,19.06,19.11,19.28,19.46,19.63,19.81,19.98,20.2,20.42,20.64,20.86,21.08,21.22,21.37,21.51,21.66,21.8,21.9,22.0,22.11,22.21,22.31,22.43,22.55,22.68,22.8,22.92,23.01,23.1,23.19,23.28,23.37,23.41,23.45,23.5,23.54,23.58,23.81,24.04,24.27,24.5,24.73
Democratic People's Republic of Korea,0.35,0.45,0.55,0.66,0.76,0.86,1.09,1.31,1.54,1.76,1.99,2.39,2.78,3.18,3.57,3.97,4.53,5.1,5.66,6.23,6.79,7.47,8.15,8.82,9.5,10.18,10.88,11.58,12.27,12.97,13.67,14.24,14.82,15.39,15.97,16.54,16.95,17.35,17.76,18.16,18.57,18.91,19.26,19.6,19.95,20.29,20.55,20.81,21.06,21.32,21.58,21.67,21.76,21.84,21.93,22.02
Democratic Republic of the Congo,1.93,1.98,2.03,2.09,2.14,2.19,2.25,2.31,2.37,2.43,2.49,2.55,2.62,2.68,2.75,2.81,2.88,2.95,3.01,3.08,3.15,3.23,3.32,3.4,3.49,3.57,3.68,3.79,3.9,4.01,4.12,4.26,4.4,4.54,4.68,4.82,4.97,5.11,5.26,5.4,5.55,5.74,5.92,6.11,6.29,6.48,6.75,7.02,7.29,7.56,7.83,8.13,8.44,8.74,9.05,9.35
Denmark,19.11,19.16,19.21,19.25,19.3,19.35,19.41,19.47,19.52,19.58,19.64,19.71,19.78,19.84,19.91,19.98,20.06,20.15,20.23,20.32,20.4,20.5,20.6,20.7,20.8,20.9,21.02,21.14,21.26,21.38,21.5,21.62,21.75,21.87,22.0,22.12,22.25,22.38,22.52,22.65,22.78,22.91,23.05,23.18,23.32,23.45,23.54,23.63,23.73,23.82,23.91,24.05,24.2,24.34,24.49,24.63
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,1.58,2.37,3.16,3.95
Dominican Republic,3.13,3.2,3.26,3.33,3.39,3.46,3.5,3.54,3.59,3.63,3.67,3.76,3.85,3.94,4.03,4.12,4.26,4.4,4.53,4.67,4.81,4.94,5.06,5.19,5.31,5.44,5.56,5.68,5.8,5.92,6.04,6.2,6.36,6.51,6.67,6.83,7.05,7.27,7.49,7.71,7.93,8.22,8.5,8.79,9.07,9.36,9.7,10.04,10.39,10.73,11.07,11.43,11.79,12.14,12.5,12.86
Ecuador,5.11,5.19,5.27,5.35,5.43,5.51,5.6,5.7,5.79,5.89,5.98,6.05,6.12,6.2,6.27,6.34,6.4,6.45,6.51,6.56,6.62,6.7,6.78,6.87,6.95,7.03,7.14,7.26,7.37,7.49,7.6,7.77,7.93,8.1,8.26,8.43,8.67,8.92,9.16,9.41,9.65,9.98,10.31,10.65,10.98,11.31,11.7,12.09,12.47,12.86,13.25,13.61,13.97,14.32,14.68,15.04
Egypt,1.91,1.98,2.06,2.13,2.21,2.28,2.35,2.43,2.5,2.58,2.65,2.75,2.84,2.94,3.03,3.13,3.2,3.26,3.33,3.39,3.46,3.55,3.65,3.74,3.84,3.93,4.05,4.18,4.3,4.43,4.55,4.72,4.88,5.05,5.21,5.38,5.6,5.81,6.03,6.24,6.46,6.75,7.03,7.32,7.6,7.89,8.19,8.49,8.78,9.08,9.38,9.74,10.09,10.45,10.8,11.16
El Salvador,2.69,2.72,2.75,2.79,2.82,2.85,2.89,2.94,2.98,3.03,3.07,3.12,3.16,3.21,3.25,3.3,3.36,3.42,3.49,3.55,3.61,3.72,3.83,3.95,4.06,4.17,4.34,4.5,4.67,4.83,5.0,5.21,5.42,5.62,5.83,6.04,6.26,6.49,6.71,6.94,7.16,7.4,7.65,7.89,8.14,8.38,8.66,8.94,9.22,9.5,9.78,10.08,10.38,10.68,10.98,11.28
Equatorial Guinea,0.46,0.5,0.54,0.58,0.62,0.66,0.72,0.78,0.83,0.89,0.95,1.02,1.09,1.17,1.24,1.31,1.41,1.51,1.62,1.72,1.82,1.97,2.11,2.26,2.4,2.55,2.73,2.9,3.08,3.25,3.43,3.67,3.91,4.14,4.38,4.62,4.96,5.3,5.64,5.98,6.32,6.67,7.01,7.36,7.7,8.05,8.41,8.77,9.12,9.48,9.84,10.08,10.33,10.57,10.82,11.06
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,1.46,2.2,2.93,3.66
Estonia,0.11,1.01,1.9,2.8,3.69,4.59,6.12,7.64,9.17,10.69,12.22,13.08,13.95,14.81,15.68,16.54,16.91,17.28,17.66,18.03,18.4,18.75,19.09,19.44,19.78,20.13,20.44,20.76,21.07,21.39,21.7,21.97,22.24,22.51,22.78,23.05,23.27,23.49,23.7,23.92,24.14,24.31,24.49,24.66,24.84,25.01,25.18,25.35,25.52,25.69,25.86,26.12,26.39,26.65,26.92,27.18
Ethiopia,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.32,0.33,0.35,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.53,0.55,0.57,0.6,0.62,0.65,0.67,0.7,0.73,0.76,0.8,0.83,0.86,0.9,0.94,0.98,1.02,1.06,1.12,1.18,1.24,1.3,1.36,1.45,1.54,1.64,1.73,1.82,1.93,2.03,2.14,2.24,2.35
